n	lnTxt	etiquetado	nbSyl	met	metNoExtra	lnTyp	match
filip	—¡Qué loco eres!—dijiste. Y yo, ¡qué loca!—	—¡Qué loco eres!—dijiste. Y yo, ¡qué loca!—	11	1 2 6 8 9 10	2 6 8 10	Endecasílabo heroico largo	0.8
filip	Pero en medio de tanto devaneo,	Pero en medio de tanto devaneo,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	—¿lo recuerdas aún?—fuimos dos santos.	—¿lo recuerdas aún?—fuimos dos santos.	11	3 6 9 10	3 6 10	Endecasílabo melódico puro	0.9
filip	Al ver los oros tenues de tu encaje,	Al ver los oros tenues de tu encaje,	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	tu lino de eucarística blancura,	tu lino de eucarística blancura,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	quiero curar mi hidalga desventura	quiero curar mi hidalga desventura	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
filip	encarcelado en la prisión de un traje.	encarcelado en la prisión de un traje.	11	4 8 9 10	4 8 10	Endecasílabo sáfico puro	0.9
filip	Tal que mis potros es mi amor salvaje;	Tal que mis potros es mi amor salvaje;	11	1 4 6 8 10	1 4 6 8 10	Endecasílabo sáfico pleno	1.0
filip	pero, en mi sed de clásica aventura,	pero, en mi sed de clásica aventura,	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
filip	yo deshojo una flor a la hermosura	yo deshojo una flor a la hermosura	11	1 3 4 6 10	1 3 6 10	Endecasílabo melódico corto	0.9
filip	y la rindo perpetuo vasallaje.	y la rindo perpetuo vasallaje.	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	Ya sé que afirmas que no sabes cómo	Ya sé que afirmas que no sabes cómo	11	1 2 4 7 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.8
filip	el ciego impulso de mis potros domo;	el ciego impulso de mis potros domo;	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	pero perdona si a mi vez te arguyo,	pero perdona si a mi vez te arguyo,	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	Que este mi amor es impetuosa fiera	Que este mi amor es impetuosa fiera	11	1 4 5 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
filip	que "sólo una mujer domar pudiera	que "sólo una mujer domar pudiera	11	2 3 6 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
filip	con un mirar celeste como el tuyo.	con un mirar celeste como el tuyo.	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	Las once post-meriddem. Y la luna era un hacha	Las once post-meriddem. Y la luna era un hacha	14	2 7 10 11 12 13	-	Alejandrino	1.0
filip	de plata que segaba con su hoja refulgente	de plata que segaba con su hoja refulgente	14	2 6 9 13	-	Alejandrino	1.0
filip	los lirios siderales... Pasaba; y, casualmente,	los lirios siderales... Pasaba; y, casualmente,	14	2 6 9 12 13	-	Alejandrino	1.0
filip	un bebedor de absenta, como una remolacha,	un bebedor de absenta, como una remolacha,	14	1 4 6 9 13	-	Alejandrino	1.0
filip	O una caricatura de Mark Twain, enfocaba	O una caricatura de Mark Twain, enfocaba	14	1 6 9 10 13	-	Alejandrino	1.0
filip	su mirada en la gloria de la rubia pareja	su mirada en la gloria de la rubia pareja	14	3 6 10 13	-	Alejandrino	1.0
filip	alejandro-sixtina: la asnal nariz y oreja	alejandro-sixtina: la asnal nariz y oreja	14	6 9 11 13	-	Alejandrino	1.0
filip	parodiaban los signos musicales de Eslava.	parodiaban los signos musicales de Eslava.	14	3 6 10 13	-	Alejandrino	1.0
filip	Estelaban los astros su Divino Camino;	Estelaban los astros su Divino Camino;	14	3 6 10 13	-	Alejandrino	1.0
filip	y yo mordía mi alma, con el goce felino	y yo mord#í mi   alma con el goce felino	14	2 4 6 10 13	-	Alejandrino	1.0
filip	de un cancerbero en celo... Porque yo también quiero	de un cancerbero en celo... Porque yo también quiero	14	1 4 6 10 12 13	-	Alejandrino	1.0
filip	aprisionar, ¡oh tú, mi rústica Grazziella!	aprisionar, ¡oh tú, mi rústica Grazziella!	14	4 5 6 9 13	-	Alejandrino	1.0
filip	al son de la fanfarria carnal, la bagatela	al son de la fanfarria carnal, la bagatela	14	2 6 9 13	-	Alejandrino	1.0
filip	de mis versos flemáticos en tus rarezas... Pero...	de mis versos flemáticos en tus rarezas... Pero...	14	3 6 11 13	-	Alejandrino	1.0
filip	Flor de pasión, esparces un aroma	Flor de pasión, esparces un aroma	11	1 4 6 8 10	1 4 6 8 10	Endecasílabo sáfico pleno	1.0
filip	que, por sutil, parece de leyenda;	que, por sutil, parece de leyenda;	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
filip	y tu sonrisa, tu mirar, tu idioma	y tu sonrisa, tu mirar, tu idioma	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	ven amparados por tupida venda.	ven amparados por tupida venda.	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
filip	A escuchar tus gorjeos de paloma,	A escuchar tus gorjeos de paloma,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	suelta el alma los fardos en la senda,	suelta el alma los fardos en la senda,	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	gusta contigo la vedada poma	gusta contigo la vedada poma	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
filip	y en impensado edén planta una tienda.	y en impensado edén planta una tienda.	11	4 6 7 8 10	4 6 8 10	Endecasílabo sáfico largo	0.9
filip	Huerto cerrado, misteriosa llave	Huerto cerrado, misteriosa llave	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
filip	del bien y del amor que osada sabe,	del bien y del amor que osada sabe,	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	o que lo sabe todo, así te quiero;	o que lo sabe todo, así te quiero;	11	4 6 8 10	4 6 8 10	Endecasílabo sáfico largo	1.0
filip	Pues de tu ser en el oscuro abismo	Pues de tu ser en el oscuro abismo	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	voy aprendiendo, errante aventurero,	voy aprendiendo   errante aventurero	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	a disipar las dudas de mí mismo.	a disipar las dudas de mí mismo.	11	4 6 9 10	4 6 10	Endecasílabo sáfico corto	0.9
filip	En la eterna tragedia de la suerte	En la eterna tragedia de la suerte	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	que Dios a tus amores encadena,	que Dios a tus amores encadena,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	he de esquivar, ¡ oh trágica morena!	he de esquivar, ¡ oh trágica morena!	11	1 4 5 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	0.9
filip	la trágica locura de quererte.	la trágica locura de quererte.	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	¿Qué podrá hacer mi corazón si advierte	¿Qué podrá hacer mi corazón si advierte	11	1 3 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
filip	que, con sólo adentrarse en la colmena,	que, con sólo adentrarse en la colmena,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	la abeja loca que de amores pena	la abeja loca que de amores pena	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	sería presa estéril de la muerte?	sería presa estéril de la muerte?	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	Mares de luz se cruzan en tus ojos,	Mares de luz se cruzan en tus ojos,	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
filip	ríos de sangre en esos labios rojos;	ríos de sangre en esos labios rojos;	11	1 4 6 8 10	1 4 6 8 10	Endecasílabo sáfico pleno	1.0
filip	pero, ¡oh Belleza que marcó el Suplicio!,	pero, ¡oh Belleza que marcó el Suplicio!,	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	Yo no uno mi tragedia a tu tragedia,	Yo no uno mi tragedia a tu tragedia,	11	1 2 6 10	2 6 10	Endecasílabo heroico puro	0.9
filip	y, aunque el Amor, como un caimán, me asedia,	y, aunque el Amor, como un caimán, me asedia,	11	4 6 8 10	4 6 8 10	Endecasílabo sáfico largo	1.0
filip	marcho como Abraham, al Sacrificio.	marcho como Abraham, al Sacrificio.	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
filip	El mal del siglo tiene su tentáculo:	El mal del siglo tiene su tentáculo:	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	misógino, andorrero, ultramontano,	misógino, andorrero, ultramontano,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	me obligo a refugiarme en mi habitáculo,	me obligo a refugiarme en mi habitáculo,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	cazando moscas como un Domiciano.	cazando moscas como un Domiciano.	11	2 4 7 10	2 4 10	Endecasílabo heroico difuso	0.9
filip	Diógenes socarrón, de pelo en pecho,	Diógenes socarrón, de pelo en pecho,	11	1 6 8 10	1 6 8 10	Endecasílabo enfático pleno	1.0
filip	a la intemperie el cuero y sin recinto,	a la intemperie el cuero y sin recinto,	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
filip	repta como una sierpe hasta mi lecho	repta como una sierpe hasta mi lecho	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
filip	la cortesana Lais de Corinto.	la cortesana la~is de corinto	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
filip	Mi nuevo amor es una forma lógica	Mi nuevo amor es una forma lógica	11	2 4 5 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	0.9
filip	del progreso y la herencia biológica:	del progreso y la herencia bi~ológica	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	abarca infinitésimo, y abarca	abarca infinitésimo y   abarca	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	al de Safo y Faón, Dafnis y Cloe,	al de Safo y Faón, Dafnis y Cloe,	11	3 6 7 10	3 6 10	Endecasílabo melódico puro	0.9
filip	de Dante y Beatriz, Laura y Petrarca,	de Dante y Beatriz, Laura y Petrarca,	11	2 6 7 10	2 6 10	Endecasílabo heroico puro	0.9
filip	Cristo y Teresa, del Misterio y Poe...	Cristo y Teresa, del Misterio y Poe...	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
filip	Amanece en el barrio. Desde el borde	Amanece en el barrio. Desde el borde	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	del río vecinal al lugarejo,	del río vecinal al lugarejo,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	suena el abecedario monocorde	suena el abecedario monocorde	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
filip	de la rana y la marcha del cangrejo.	de la rana y la marcha del cangrejo.	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	Un genuflexional talabartero,	Un genuflexional talabartero,	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
filip	asiento de la flema y de la grasa,	asiento de la flema y de la grasa,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	con el rostro redondo como un cero,	con el rostro redondo como un cero,	11	3 6 9 10	3 6 10	Endecasílabo melódico puro	0.9
filip	y una labrada tez como la pasa;	y una labrada tez como la pasa;	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
filip	dispone de perfil, frente a un cachito	dispone de perfil, frente a un cachito	11	2 6 7 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
filip	de cristal azogado, su incipiente	de cristal azogado, su incipiente	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	piel de antediluviano karabaw,	piel de antediluviano karabaw,	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
filip	mientras leo en mi silla a voz en grito,	mientras leo en mi silla a voz en grito,	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
filip	riéndome a mandíbula batiente,	riéndome   a mandíbula batiente	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
filip	La Degeneración de Max Nordau.	la degeneración de max norda~u	11	6 8 10	6 8 10	Endecasílabo vacío pleno tipo 1	1.0
filip	Date a mí cuerpo a cuerpo. Tú me endosas	Date a mí cuerpo a cuerpo. Tú me endosas	11	1 3 4 6 8 10	1 3 6 8 10	Endecasílabo melódico pleno	0.9
filip	tu tierno corazón y carne dura,	tu tierno corazón y carne dura,	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	y adelantas al tiempo y a las cosas	y adelantas al tiempo y   a las cosas	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	nuestra concupiscencia prematura.	nuestra concupiscencia prematura.	11	6 10	6 10	Endecasílabo vacío puro	1.0
filip	Te sorprendiera así, sacrificada,	Te sorprendiera así, sacrificada,	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
filip	¡oh! Anticristesa, en pasional calvario,	¡oh! Anticristesa, en pasional calvario,	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
filip	demostrando la nada de tu nada	demostrando la nada de tu nada	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	en un estado semi-originario.	en un estado semi-originario.	11	2 4 10	2 4 10	Endecasílabo heroico difuso	1.0
filip	¿Qué más da? Tú amas; y el amor en todo	¿Qué más da? Tú amas; y el amor en todo	11	1 2 3 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.8
filip	arroja hasta el Thabor o hunde hasta el lodo...	arroja hasta el Thabor o hunde hasta el lodo...	11	2 6 7 10	2 6 10	Endecasílabo heroico puro	0.9
filip	Tal el amor cristiano y neroniano...	Tal el amor cristiano y neroniano...	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
filip	Dios propio se hizo símil estrambótico	Dios propio se hizo símil estrambótico	11	1 2 4 6 10	2 4 6 10	Endecasílabo heroico corto	0.9
filip	del hombre, como yo, sadista erótico,	del hombre, como yo, sadista erótico,	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	me torno humano, demasiado humano.	me torno humano, demasiado humano.	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	Se ha secado la rosa que me diste,	Se ha secado la rosa que me diste,	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	en el alado círculo de un día,	en el alado círculo de un día,	11	4 6 9 10	4 6 10	Endecasílabo sáfico corto	0.9
filip	y su matiz de oro y poesía,	y su matiz de   oro y poesía	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
filip	encanto de los ojos, ya no existe.	encanto de los ojos, ya no existe.	11	2 6 8 9 10	2 6 8 10	Endecasílabo heroico largo	0.9
filip	El corazón, empero, se resiste	El corazón, empero, se resiste	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
filip	a juntarse a la rosa en su agonía,	a juntarse a la rosa en su agonía,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	que, marchitas sus hojas, todavía	que, marchitas sus hojas, todavía	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	vive en ellas el alma que pusiste.	vive en ellas el alma que pusiste.	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	Compadezco tu suerte, rosa hermana:	Compadezco tu suerte, rosa hermana:	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
filip	un viento cruel arrastrará mañana	un viento cruel arrastrará mañana	11	1 2 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
filip	tus galas por los légamos del río;	tus galas por los légamos del río;	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	Pero, ¿qué importa? La modesta rosa	Pero, ¿qué importa? La modesta rosa	11	3 4 8 10	4 8 10	Endecasílabo sáfico puro	0.9
filip	que ardió en el pecho de Lolita hermosa,	que ardió en el pecho de Lolita hermosa,	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	vive en la fama y en el verso mío.	vive en la fama y en el verso mío.	10	1 4 7 9	1 4 7 9	Decasílabo sáfico pleno 	1.0
filip	Hay un poco de sol. Labriego hermano,	Hay un poco de sol. Labriego hermano,	10	1 2 5 7 9	2 5 7 9	Decasílabo heroico no hemistiquial pleno	0.8888888888888888
filip	ve a recoger las zarzas del sendero,	ve a recoger las zarzas del sendero,	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
filip	que cuando pase aquélla que más quiero	que cuando pase aquélla que más quiero	11	4 6 9 10	4 6 10	Endecasílabo sáfico corto	0.9
filip	no se hiera las plantas ni la mano.	no se hiera las plantas ni la mano.	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	Cuando la mires asomada al llano,	Cuando la mires asomada al llano,	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	la tez de rosa y el andar ligero,	la tez de rosa y   el andar ligero	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	tiéndela el parasol, y el sol de enero	tiéndela el parasol, y el sol de enero	11	1 6 8 10	1 6 8 10	Endecasílabo enfático pleno	1.0
filip	ceda al imperio de mi amor galano.	ceda al imperio de mi amor galano.	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
filip	Soy el amor de la leyenda antigua,	soy   el amor de la leyenda antigua	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
filip	el indio aquél, crecido en la manigua,	el indio aquél, crecido en la manigua,	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	que amó con mansedumbre de paloma.	que amó con mansedumbre de paloma.	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	Soy, en la idealidad de mi cariño,	Soy, en la idealidad de mi cariño,	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
filip	el pétalo de flor que coge el niño	el pétalo de flor que coge el niño	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	y se rompe en los aires, hecho aroma.	y se rompe en los aires, hecho aroma.	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
filip	Tener la bolsa abierta para el pobre,	Tener la bolsa abierta para el pobre,	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	tender la mano al mísero cuitado,	tender la mano al mísero cuitado,	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	dar un jugoso préstamo al quebrado,	dar un jugoso préstamo al quebrado,	11	1 2 4 6 10	2 4 6 10	Endecasílabo heroico corto	0.9
filip	sin riesgo de que un día se lo cobre;	sin riesgo de que un día se lo cobre;	11	2 5 6 10	2 6 10	Endecasílabo heroico puro	0.9
filip	Las crisis resolver en un segundo,	Las crisis resolver en un segundo,	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	ser ecuánime en triunfos y reveses,	ser ecuánime en triunfos y reveses,	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	no moverse jamás por intereses,	no moverse jamás por intereses,	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	sin importarle lo que piense el mundo;	sin importarle lo que piense el mundo;	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	Mirar la situación con tal grandeza,	Mirar la situación con tal grandeza,	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	que nunca ha doblegado la cabeza;	que nunca ha doblegado la cabeza;	11	2 3 6 10	2 6 10	Endecasílabo heroico puro	0.9
filip	—¡ La austera integridad crea sus goces!—	—¡ La austera integridad crea sus goces!—	11	2 6 7 10	2 6 10	Endecasílabo heroico puro	0.9
filip	Llegar, en fin, a la más alta cima,	Llegar, en fin, a la más alta cima,	11	2 4 7 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	0.9
filip	esclavo sólo de la propia estima...	esclavo sólo de la propia estima...	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	Ese es el hombre: ALEJANDRO ROCES.	ese es el hombre   alejandro roces	11	1 2 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
filip	(A propósito del banquete ofrecido por la Reina del Oriente a su Corte.)	(A propósito del banquete ofrecido por la Reina del Oriente a su Corte.)	23	3 8 11 15 19 22	-	versículo	1.0
